Date,Rate,Currency,Factor
28/7/20,49.194786,PHP,0.020327357
5/8/20,49.079888,PHP,0.020374945
6/8/20,49.078587,PHP,0.020375485
11/8/20,48.948031,PHP,0.020429831
20/8/20,48.610659,PHP,0.02057162
23/8/20,48.619955,PHP,0.020567687
30/8/20,48.354553,PHP,0.020680576
4/9/20,48.575623,PHP,0.020586458
5/9/20,48.575623,PHP,0.020586458
13/9/20,48.551617,PHP,0.020596636
19/9/20,48.484999,PHP,0.020624936
21/9/20,48.529981,PHP,0.020605819
25/9/20,48.482145,PHP,0.02062615
30/9/20,48.515019,PHP,0.020612174
2/10/20,48.481487,PHP,0.02062643
12/10/20,48.598656,PHP,0.020576701
13/10/20,48.755678,PHP,0.020510432
18/10/20,48.699732,PHP,0.020533994
26/10/20,48.434998,PHP,0.020646228
30/10/20,48.433775,PHP,0.020646749
2/11/20,48.399789,PHP,0.020661247
12/11/20,48.468883,PHP,0.020631794
21/11/20,48.233682,PHP,0.0207324
30/11/20,48.129821,PHP,0.020777139
10/12/20,48.064449,PHP,0.020805398
17/12/20,48.105008,PHP,0.020787856
22/12/20,48.107158,PHP,0.020786927
31/12/20,48.094998,PHP,0.020792183
6/1/21,48.120174,PHP,0.020781305
10/1/21,48.082617,PHP,0.020797537
11/1/21,48.120792,PHP,0.020781038
13/1/21,48.075008,PHP,0.020800829
22/1/21,48.064398,PHP,0.02080542
24/1/21,48.089863,PHP,0.020794403
1/2/21,48.094984,PHP,0.020792189
4/2/21,48.124992,PHP,0.020779224
5/2/21,48.029517,PHP,0.02082053
8/2/21,48.112508,PHP,0.020784616
10/2/21,48.066995,PHP,0.020804296
19/2/21,48.492972,PHP,0.020621545
28/2/21,48.739864,PHP,0.020517086
9/3/21,48.48308,PHP,0.020625752
11/3/21,48.47834,PHP,0.020627769
21/3/21,48.588929,PHP,0.02058082
29/3/21,48.535,PHP,0.020603688
3/4/21,48.581116,PHP,0.02058413
8/4/21,48.596269,PHP,0.020577711
9/4/21,48.538753,PHP,0.020602095
18/4/21,48.384903,PHP,0.020667604
22/4/21,48.386936,PHP,0.020666735
28/4/21,48.488775,PHP,0.02062333
29/4/21,48.310862,PHP,0.020699279
5/5/21,48.031844,PHP,0.020819521
13/5/21,47.779154,PHP,0.02092963
21/5/21,47.918722,PHP,0.02086867
25/5/21,48.070826,PHP,0.020802638
27/5/21,48.119983,PHP,0.020781387
31/5/21,47.728,PHP,0.020952062
2/6/21,47.831785,PHP,0.0209066
3/6/21,47.902989,PHP,0.020875524
12/6/21,47.780002,PHP,0.020929258
21/6/21,48.748931,PHP,0.02051327
23/6/21,48.825008,PHP,0.020481307
24/6/21,48.735,PHP,0.020519134
26/6/21,48.545161,PHP,0.020599375
1/7/21,49.211593,PHP,0.020320415
4/7/21,49.135448,PHP,0.020351906
5/7/21,49.3615,PHP,0.020258704
11/7/21,49.986332,PHP,0.020005469
18/7/21,50.344855,PHP,0.019863003
19/7/21,51.115,PHP,0.019563729
23/7/21,50.227251,PHP,0.019909511
26/7/21,50.340923,PHP,0.019864554
31/7/21,49.943833,PHP,0.020022492
6/8/21,50.626453,PHP,0.019752519
13/8/21,50.507965,PHP,0.019798857
17/8/21,50.366842,PHP,0.019854332
26/8/21,50.11955,PHP,0.019952294
1/9/21,50.042858,PHP,0.019982871
3/9/21,49.844686,PHP,0.020062319
10/9/21,49.930019,PHP,0.020028032
15/9/21,49.771194,PHP,0.020091943
21/9/21,50.099761,PHP,0.019960175
28/9/21,50.987983,PHP,0.019612464
8/10/21,50.553731,PHP,0.019780934
12/10/21,50.850707,PHP,0.01966541
22/10/21,50.725971,PHP,0.019713768
24/10/21,50.758134,PHP,0.019701276
31/10/21,50.513305,PHP,0.019796764
3/11/21,50.714497,PHP,0.019718228
13/11/21,49.817076,PHP,0.020073438
23/11/21,50.578031,PHP,0.01977143
3/12/21,50.447582,PHP,0.019822556
6/12/21,50.352027,PHP,0.019860174
12/12/21,50.296062,PHP,0.019882272
16/12/21,50.000907,PHP,0.019999637
20/12/21,49.858743,PHP,0.020056663
21/12/21,49.877442,PHP,0.020049144
26/12/21,50.004607,PHP,0.019998157
29/12/21,51.013314,PHP,0.019602726
6/1/22,51.200046,PHP,0.019531232
7/1/22,51.327034,PHP,0.01948291
9/1/22,51.277663,PHP,0.019501669
13/1/22,51.033297,PHP,0.01959505
16/1/22,51.306309,PHP,0.01949078
26/1/22,51.275942,PHP,0.019502323
3/2/22,50.92823,PHP,0.019635475
9/2/22,51.24889,PHP,0.019512618
17/2/22,51.331095,PHP,0.019481369
20/2/22,51.402167,PHP,0.019454433
28/2/22,51.277188,PHP,0.019501849
10/3/22,52.218809,PHP,0.019150188
14/3/22,52.356621,PHP,0.019099781
19/3/22,52.298905,PHP,0.019120859
28/3/22,52.057039,PHP,0.019209698
31/3/22,51.892827,PHP,0.019270486
6/4/22,51.273904,PHP,0.019503098
10/4/22,51.555624,PHP,0.019396526
19/4/22,52.451314,PHP,0.019065299
21/4/22,52.419301,PHP,0.019076943
26/4/22,52.276279,PHP,0.019129135
29/4/22,52.35978,PHP,0.019098629
7/5/20,159.009519,PKR,0.006288932
9/5/20,159.649997,PKR,0.006263702
12/5/20,160.339042,PKR,0.006236784
14/5/20,160.699946,PKR,0.006222777
17/5/20,159.999986,PKR,0.006250001
23/5/20,160.599993,PKR,0.00622665
25/5/20,161.225854,PKR,0.006202479
30/5/20,160.949968,PKR,0.006213111
9/6/20,163.949969,PKR,0.006099422
11/6/20,164.524955,PKR,0.006078105
20/6/20,166.863999,PKR,0.005992904
27/6/20,167.549999,PKR,0.005968368
6/7/20,166.312226,PKR,0.006012787
13/7/20,166.983415,PKR,0.005988619
16/7/20,167.035311,PKR,0.005986758
18/7/20,167.374993,PKR,0.005974608
19/7/20,167.463651,PKR,0.005971445
28/7/20,166.425966,PKR,0.006008678
2/8/20,167.494509,PKR,0.005970345
4/8/20,167.634911,PKR,0.005965345
11/8/20,168.560893,PKR,0.005932574
18/8/20,168.084305,PKR,0.005949395
25/8/20,168.463703,PKR,0.005935997
3/9/20,166.050065,PKR,0.00602228
5/9/20,165.949978,PKR,0.006025912
12/9/20,165.999996,PKR,0.006024097
18/9/20,166.499999,PKR,0.006006006
24/9/20,165.901378,PKR,0.006027677
4/10/20,164.615576,PKR,0.006074759
14/10/20,163.8,PKR,0.006105006
21/10/20,162.262573,PKR,0.006162851
26/10/20,161.116439,PKR,0.006206691
4/11/20,159.697855,PKR,0.006261825
6/11/20,159.149998,PKR,0.006283381
13/11/20,158.525,PKR,0.006308153
16/11/20,158.14998,PKR,0.006323112
25/11/20,159.330348,PKR,0.006276268
29/11/20,159.38755,PKR,0.006274016
5/12/20,160.049996,PKR,0.006248048
6/12/20,160.05158,PKR,0.006247986
10/12/20,160.340176,PKR,0.00623674
13/12/20,160.158379,PKR,0.006243819
17/12/20,160.133627,PKR,0.006244785
20/12/20,160.104863,PKR,0.006245906
25/12/20,160.312248,PKR,0.006237827
26/12/20,160.312248,PKR,0.006237827
29/12/20,160.607986,PKR,0.00622634
8/1/21,160.250048,PKR,0.006240248
12/1/21,160.439037,PKR,0.006232897
22/1/21,160.649994,PKR,0.006224712
23/1/21,160.649994,PKR,0.006224712
26/1/21,160.737056,PKR,0.006221341
4/2/21,160.301795,PKR,0.006238233
9/2/21,160.00576,PKR,0.006249775
19/2/21,159.049999,PKR,0.006287331
28/2/21,157.754451,PKR,0.006338965
8/3/21,157.094734,PKR,0.006365586
10/3/21,157.044149,PKR,0.006367636
17/3/21,156.050013,PKR,0.006408202
25/3/21,154.850096,PKR,0.006457858
4/4/21,152.799146,PKR,0.006544539
6/4/21,153.182761,PKR,0.00652815
10/4/21,152.874999,PKR,0.006541292
13/4/21,152.923062,PKR,0.006539236
14/4/21,152.851519,PKR,0.006542297
24/4/21,153.119504,PKR,0.006530847
28/4/21,153.678221,PKR,0.006507103
29/4/21,153.536597,PKR,0.006513105
8/5/21,152.241664,PKR,0.006568504
18/5/21,152.873871,PKR,0.00654134
21/5/21,153.449999,PKR,0.006516781
27/5/21,155.255697,PKR,0.006440987
3/6/21,154.749966,PKR,0.006462037
5/6/21,154.500008,PKR,0.006472492
12/6/21,155.900007,PKR,0.006414368
14/6/21,155.853337,PKR,0.006416289
20/6/21,157.150414,PKR,0.00636333
27/6/21,157.893828,PKR,0.00633337
3/7/21,158.025002,PKR,0.006328113
5/7/21,158.035284,PKR,0.006327701
13/7/21,159.630511,PKR,0.006264467
14/7/21,159.436223,PKR,0.0062721
18/7/21,159.456488,PKR,0.006271303
25/7/21,161.102193,PKR,0.00620724
2/8/21,163.438105,PKR,0.006118524
12/8/21,164.334853,PKR,0.006085136
19/8/21,164.156969,PKR,0.00609173
21/8/21,164.246287,PKR,0.006088418
27/8/21,166.38409,PKR,0.00601019
31/8/21,166.655648,PKR,0.006000397
2/9/21,167.325849,PKR,0.005976363
10/9/21,168.16006,PKR,0.005946715
18/9/21,167.957901,PKR,0.005953873
28/9/21,170.083402,PKR,0.005879468
30/9/21,170.840136,PKR,0.005853425
10/10/21,170.679405,PKR,0.005858938
19/10/21,172.405513,PKR,0.005800279
26/10/21,175.093588,PKR,0.005711231
28/10/21,172.159032,PKR,0.005808583
7/11/21,169.980708,PKR,0.005883021
11/11/21,171.260762,PKR,0.005839049
20/11/21,174.990028,PKR,0.005714611
21/11/21,174.972447,PKR,0.005715186
29/11/21,176.288396,PKR,0.005672523
2/12/21,176.158107,PKR,0.005676719
10/12/21,176.724922,PKR,0.005658511
16/12/21,177.989547,PKR,0.005618307
19/12/21,179.012136,PKR,0.005586213
21/12/21,177.890626,PKR,0.005621432
31/12/21,178.189974,PKR,0.005611988
7/1/22,176.976547,PKR,0.005650466
17/1/22,175.93107,PKR,0.005684044
22/1/22,176.47056,PKR,0.005666668
26/1/22,176.792297,PKR,0.005656355
5/2/22,175.346961,PKR,0.005702979
10/2/22,174.734695,PKR,0.005722962
13/2/22,175.209497,PKR,0.005707453
21/2/22,176.2603,PKR,0.005673427
1/3/22,177.574807,PKR,0.005631429
3/3/22,177.946927,PKR,0.005619653
13/3/22,178.664755,PKR,0.005597075
20/3/22,180.568918,PKR,0.005538052
30/3/22,182.379917,PKR,0.00548306
8/4/22,186.12334,PKR,0.005372781
15/4/22,181.757689,PKR,0.005501831
19/4/22,183.97258,PKR,0.005435593
29/4/22,185.625061,PKR,0.005387204
6/5/20,4.185288,PLN,0.238932183
9/5/20,4.20475,PLN,0.237826268
18/5/20,4.220098,PLN,0.236961322
26/5/20,4.118075,PLN,0.242831906
28/5/20,4.018571,PLN,0.248844676
7/6/20,3.9267,PLN,0.254666769
17/6/20,3.969387,PLN,0.251928068
24/6/20,3.961061,PLN,0.252457612
25/6/20,3.968263,PLN,0.251999426
30/6/20,3.957504,PLN,0.25268452
9/7/20,3.958869,PLN,0.252597396
19/7/20,3.920545,PLN,0.255066579
20/7/20,3.89255,PLN,0.256901003
21/7/20,3.844509,PLN,0.260111239
22/7/20,3.821339,PLN,0.261688377
24/7/20,3.7792,PLN,0.264606266
3/8/20,3.751796,PLN,0.266539012
13/8/20,3.723947,PLN,0.268532286
20/8/20,3.694054,PLN,0.270705301
25/8/20,3.717144,PLN,0.269023745
1/9/20,3.682514,PLN,0.271553618
2/9/20,3.722938,PLN,0.268605064
9/9/20,3.760249,PLN,0.265939835
11/9/20,3.754652,PLN,0.266336268
13/9/20,3.755761,PLN,0.266257624
18/9/20,3.766825,PLN,0.265475566
21/9/20,3.82039,PLN,0.261753381
24/9/20,3.89869,PLN,0.256496413
1/10/20,3.815782,PLN,0.262069479
5/10/20,3.812795,PLN,0.262274788
15/10/20,3.881863,PLN,0.257608267
21/10/20,3.853661,PLN,0.259493505
29/10/20,3.963887,PLN,0.252277625
2/11/20,3.952751,PLN,0.252988362
5/11/20,3.829216,PLN,0.261150063
9/11/20,3.792231,PLN,0.263697016
11/11/20,3.805803,PLN,0.262756638
12/11/20,3.8037,PLN,0.262901911
15/11/20,3.788111,PLN,0.263983817
25/11/20,3.746942,PLN,0.266884302
3/12/20,3.68042,PLN,0.27170812
13/12/20,3.661399,PLN,0.273119646
20/12/20,3.66196,PLN,0.273077805
21/12/20,3.673378,PLN,0.272228995
30/12/20,3.724609,PLN,0.268484558
6/1/21,3.669306,PLN,0.2725311
8/1/21,3.690742,PLN,0.270948227
10/1/21,3.693087,PLN,0.270776183
11/1/21,3.723257,PLN,0.268582051
15/1/21,3.75529,PLN,0.266291019
19/1/21,3.738629,PLN,0.26747773
22/1/21,3.7298,PLN,0.268110891
27/1/21,3.756283,PLN,0.266220623
3/2/21,3.726942,PLN,0.268316491
5/2/21,3.721,PLN,0.268744961
12/2/21,3.7105,PLN,0.269505457
16/2/21,3.713456,PLN,0.269290925
20/2/21,3.70142,PLN,0.270166585
2/3/21,3.756806,PLN,0.266183561
9/3/21,3.839272,PLN,0.260466047
11/3/21,3.824916,PLN,0.26144365
21/3/21,3.889179,PLN,0.257123676
24/3/21,3.917944,PLN,0.255235909
31/3/21,3.949839,PLN,0.253174876
9/4/21,3.80725,PLN,0.262656773
10/4/21,3.81845,PLN,0.261886368
20/4/21,3.783037,PLN,0.264337885
26/4/21,3.772381,PLN,0.265084571
29/4/21,3.76809,PLN,0.265386442
4/5/21,3.79095,PLN,0.263786122
8/5/21,3.74255,PLN,0.267197499
14/5/21,3.728751,PLN,0.268186318
16/5/21,3.728739,PLN,0.268187181
24/5/21,3.670397,PLN,0.272450092
26/5/21,3.691934,PLN,0.270860747
1/6/21,3.652242,PLN,0.273804419
7/6/21,3.662256,PLN,0.273055734
16/6/21,3.772023,PLN,0.26510973
19/6/21,3.8375,PLN,0.260586319
21/6/21,3.800564,PLN,0.263118842
24/6/21,3.787047,PLN,0.264057985
28/6/21,3.775199,PLN,0.264886699
4/7/21,3.805959,PLN,0.262745868
7/7/21,3.841842,PLN,0.260291808
15/7/21,3.876634,PLN,0.257955742
19/7/21,3.897476,PLN,0.256576307
29/7/21,3.841026,PLN,0.260347105
5/8/21,3.839828,PLN,0.260428332
14/8/21,3.869297,PLN,0.25844488
20/8/21,3.916566,PLN,0.255325711
22/8/21,3.919914,PLN,0.255107638
23/8/21,3.899149,PLN,0.256466219
29/8/21,3.874912,PLN,0.258070377
4/9/21,3.793863,PLN,0.263583582
5/9/21,3.794844,PLN,0.263515444
15/9/21,3.858819,PLN,0.259146646
21/9/21,3.94115,PLN,0.253733047
23/9/21,3.926878,PLN,0.254655225
3/10/21,3.944106,PLN,0.253542881
7/10/21,3.97036,PLN,0.25186633
9/10/21,3.97574,PLN,0.251525502
18/10/21,3.948233,PLN,0.253277859
23/10/21,3.950801,PLN,0.253113229
2/11/21,3.976697,PLN,0.251464972
10/11/21,4.015076,PLN,0.249061288
16/11/21,4.107542,PLN,0.243454601
26/11/21,4.160442,PLN,0.240359077
29/11/21,4.148886,PLN,0.241028556
30/11/21,4.107534,PLN,0.243455075
5/12/21,4.063265,PLN,0.246107502
9/12/21,4.077689,PLN,0.245236947
13/12/21,4.111184,PLN,0.243238931
16/12/21,4.087366,PLN,0.244656339
17/12/21,4.120902,PLN,0.242665319
22/12/21,4.089927,PLN,0.244503141
24/12/21,4.078923,PLN,0.245162755
2/1/22,4.031726,PLN,0.248032728
3/1/22,4.049567,PLN,0.246939981
7/1/22,4.001187,PLN,0.249925835
12/1/22,3.952779,PLN,0.25298657
18/1/22,4.003542,PLN,0.249778821
21/1/22,3.995026,PLN,0.250311262
22/1/22,3.994878,PLN,0.250320535
30/1/22,4.10953,PLN,0.243336829
2/2/22,4.016659,PLN,0.248963131
4/2/22,3.984779,PLN,0.250954946
7/2/22,3.96295,PLN,0.252337274
8/2/22,3.966479,PLN,0.252112768
16/2/22,3.95528,PLN,0.252826601
19/2/22,3.999998,PLN,0.250000125
28/2/22,4.184487,PLN,0.23897792
5/3/22,4.481175,PLN,0.223155757
13/3/22,4.375125,PLN,0.228564898
23/3/22,4.294406,PLN,0.232861076
29/3/22,4.199648,PLN,0.238115194
7/4/22,4.258001,PLN,0.234851988
17/4/22,4.282528,PLN,0.233506938
26/4/22,4.43012,PLN,0.22572752
30/4/22,4.429571,PLN,0.225755496
4/5/20,3.636455,QAR,0.274993091
10/5/20,3.641,QAR,0.274649821
20/5/20,3.641,QAR,0.274649821
25/5/20,3.641608,QAR,0.274603966
1/6/20,3.640999,QAR,0.274649897
6/6/20,3.641,QAR,0.274649821
9/6/20,3.640999,QAR,0.274649897
11/6/20,3.640999,QAR,0.274649897
18/6/20,3.640999,QAR,0.274649897
26/6/20,3.641,QAR,0.274649821
30/6/20,3.641,QAR,0.274649821
10/7/20,3.641,QAR,0.274649821
17/7/20,3.641,QAR,0.274649821
27/7/20,3.641,QAR,0.274649821
1/8/20,3.640999,QAR,0.274649897
3/8/20,3.640751,QAR,0.274668605
9/8/20,3.643099,QAR,0.27449158
10/8/20,3.640749,QAR,0.274668756
13/8/20,3.64101,QAR,0.274649067
14/8/20,3.640088,QAR,0.274718633
18/8/20,3.641,QAR,0.274649821
24/8/20,3.641874,QAR,0.274583909
1/9/20,3.640457,QAR,0.274690787
3/9/20,3.640752,QAR,0.27466853
10/9/20,3.641123,QAR,0.274640544
16/9/20,3.641,QAR,0.274649821
25/9/20,3.641,QAR,0.274649821
28/9/20,3.641001,QAR,0.274649746
5/10/20,3.641,QAR,0.274649821
14/10/20,3.640975,QAR,0.274651707
21/10/20,3.641,QAR,0.274649821
28/10/20,3.641001,QAR,0.274649746
7/11/20,3.641,QAR,0.274649821
13/11/20,3.641,QAR,0.274649821
21/11/20,3.640999,QAR,0.274649897
1/12/20,3.640998,QAR,0.274649972
9/12/20,3.640751,QAR,0.274668605
13/12/20,3.641726,QAR,0.274595068
23/12/20,3.641,QAR,0.274649821
1/1/21,3.64125,QAR,0.274630965
3/1/21,3.659011,QAR,0.273297894
5/1/21,3.641001,QAR,0.274649746
12/1/21,3.641001,QAR,0.274649746
22/1/21,3.64075,QAR,0.274668681
25/1/21,3.640999,QAR,0.274649897
1/2/21,3.64055,QAR,0.27468377
8/2/21,3.641001,QAR,0.274649746
11/2/21,3.641,QAR,0.274649821
15/2/21,3.642848,QAR,0.274510493
25/2/21,3.639694,QAR,0.274748372
1/3/21,3.641,QAR,0.274649821
2/3/21,3.640999,QAR,0.274649897
9/3/21,3.641,QAR,0.274649821
15/3/21,3.641001,QAR,0.274649746
24/3/21,3.641002,QAR,0.274649671
30/3/21,3.640999,QAR,0.274649897
31/3/21,3.641001,QAR,0.274649746
3/4/21,3.64075,QAR,0.274668681
6/4/21,3.641159,QAR,0.274637828
15/4/21,3.641,QAR,0.274649821
24/4/21,3.629037,QAR,0.275555195
2/5/21,3.644633,QAR,0.274376048
11/5/21,3.641001,QAR,0.274649746
17/5/21,3.641001,QAR,0.274649746
19/5/21,3.641001,QAR,0.274649746
26/5/21,3.641,QAR,0.274649821
5/6/21,3.641,QAR,0.274649821
11/6/21,3.641,QAR,0.274649821
16/6/21,3.641,QAR,0.274649821
17/6/21,3.641,QAR,0.274649821
19/6/21,3.641,QAR,0.274649821
25/6/21,3.641,QAR,0.274649821
3/7/21,3.68858,QAR,0.271107038
9/7/21,3.641,QAR,0.274649821
18/7/21,3.652089,QAR,0.27381589
22/7/21,3.641001,QAR,0.274649746
24/7/21,3.640768,QAR,0.274667323
30/7/21,3.639858,QAR,0.274735992
1/8/21,3.638391,QAR,0.274846766
4/8/21,3.640026,QAR,0.274723312
8/8/21,3.65343,QAR,0.273715385
16/8/21,3.697263,QAR,0.270470345
26/8/21,3.638423,QAR,0.274844349
1/9/21,3.642567,QAR,0.27453167
4/9/21,3.685086,QAR,0.271364088
8/9/21,3.637916,QAR,0.274882653
15/9/21,3.639188,QAR,0.274786573
21/9/21,3.64088,QAR,0.274658874
26/9/21,3.647221,QAR,0.274181356
4/10/21,3.639052,QAR,0.274796843
10/10/21,3.638586,QAR,0.274832036
11/10/21,3.66386,QAR,0.272936193
14/10/21,3.638948,QAR,0.274804696
21/10/21,3.639621,QAR,0.274753882
22/10/21,3.64047,QAR,0.274689807
27/10/21,3.641521,QAR,0.274610527
31/10/21,3.641403,QAR,0.274619426
8/11/21,3.637078,QAR,0.274945987
17/11/21,3.638115,QAR,0.274867617
18/11/21,3.639162,QAR,0.274788536
20/11/21,3.640518,QAR,0.274686185
25/11/21,3.641019,QAR,0.274648388
5/12/21,3.643256,QAR,0.274479751
8/12/21,3.64083,QAR,0.274662646
12/12/21,3.637767,QAR,0.274893912
13/12/21,3.640565,QAR,0.274682639
22/12/21,3.640415,QAR,0.274693957
29/12/21,3.638046,QAR,0.27487283
30/12/21,3.637653,QAR,0.274902526
31/12/21,3.639681,QAR,0.274749353
9/1/22,3.634272,QAR,0.275158271
13/1/22,3.637541,QAR,0.274910991
23/1/22,3.642716,QAR,0.27452044
27/1/22,3.636828,QAR,0.274964887
30/1/22,3.637018,QAR,0.274950523
8/2/22,3.645608,QAR,0.274302668
11/2/22,3.640213,QAR,0.2747092
14/2/22,3.638498,QAR,0.274838683
21/2/22,3.64939,QAR,0.274018398
3/3/22,3.639115,QAR,0.274792085
12/3/22,3.641742,QAR,0.274593862
17/3/22,3.644971,QAR,0.274350605
23/3/22,3.64015,QAR,0.274713954
30/3/22,3.637827,QAR,0.274889378
1/4/22,3.638916,QAR,0.274807113
3/4/22,3.643223,QAR,0.274482237
5/4/22,3.637873,QAR,0.274885902
9/4/22,3.637114,QAR,0.274943265
19/4/22,3.640551,QAR,0.274683695
20/4/22,3.640191,QAR,0.27471086
28/4/22,3.638079,QAR,0.274870337
6/5/20,4.452298,RON,0.224603115
14/5/20,4.472398,RON,0.223593696
20/5/20,4.4248,RON,0.225998915
26/5/20,4.436199,RON,0.225418201
27/5/20,4.4195,RON,0.22626994
2/6/20,4.323201,RON,0.231310087
7/6/20,4.284666,RON,0.233390421
8/6/20,4.280499,RON,0.233617623
17/6/20,4.301,RON,0.232504069
24/6/20,4.301101,RON,0.232498609
1/7/20,4.3023,RON,0.232433814
9/7/20,4.287402,RON,0.233241483
16/7/20,4.2544,RON,0.235050771
24/7/20,4.144799,RON,0.241266223
2/8/20,4.091636,RON,0.244401017
9/8/20,4.104749,RON,0.243620255
10/8/20,4.115598,RON,0.242978056
20/8/20,4.0783,RON,0.245200206
30/8/20,4.066907,RON,0.245887108
9/9/20,4.113099,RON,0.243125682
13/9/20,4.104684,RON,0.243624113
17/9/20,4.099699,RON,0.243920346
25/9/20,4.1858,RON,0.238902958
26/9/20,4.1858,RON,0.238902958
4/10/20,4.15552,RON,0.24064377
7/10/20,4.141399,RON,0.241464297
11/10/20,4.120492,RON,0.242689465
17/10/20,4.161399,RON,0.240303802
23/10/20,4.1061,RON,0.243540099
26/10/20,4.1271,RON,0.242300889
1/11/20,4.177321,RON,0.239387876
9/11/20,4.1158,RON,0.242966131
16/11/20,4.109099,RON,0.243362353
22/11/20,4.106718,RON,0.24350345
30/11/20,4.085499,RON,0.244768142
7/12/20,4.023599,RON,0.248533713
15/12/20,4.006099,RON,0.249619393
16/12/20,3.991101,RON,0.250557428
21/12/20,3.972901,RON,0.25170524
25/12/20,4.003499,RON,0.249781504
1/1/21,3.983099,RON,0.251060795
5/1/21,3.961601,RON,0.2524232
6/1/21,3.9511,RON,0.253094075
12/1/21,3.991402,RON,0.250538533
16/1/21,4.0366,RON,0.247733241
19/1/21,4.016499,RON,0.248973048
27/1/21,4.028101,RON,0.24825594
29/1/21,4.0156,RON,0.249028788
6/2/21,4.0475,RON,0.24706609
10/2/21,4.0228,RON,0.248583076
15/2/21,4.019101,RON,0.248811861
19/2/21,4.024,RON,0.248508946
26/2/21,4.038399,RON,0.247622882
3/3/21,4.0423,RON,0.247383915
4/3/21,4.074602,RON,0.245422743
12/3/21,4.086101,RON,0.244732081
22/3/21,4.096801,RON,0.244092891
27/3/21,4.141298,RON,0.241470186
2/4/21,4.1823,RON,0.239102886
7/4/21,4.1436,RON,0.241336036
11/4/21,4.137392,RON,0.241698152
13/4/21,4.1183,RON,0.242818639
22/4/21,4.100601,RON,0.243866692
26/4/21,4.074502,RON,0.245428767
30/4/21,4.0978,RON,0.244033384
6/5/21,4.0845,RON,0.244828008
15/5/21,4.055,RON,0.246609125
25/5/21,4.019399,RON,0.248793414
4/6/21,4.0458,RON,0.247169905
7/6/21,4.0381,RON,0.247641217
8/6/21,4.044899,RON,0.247224962
15/6/21,4.060001,RON,0.246305358
20/6/21,4.15468,RON,0.240692424
25/6/21,4.1293,RON,0.242171797
4/7/21,4.1615,RON,0.240297969
6/7/21,4.168001,RON,0.239923167
15/7/21,4.1722,RON,0.239681703
21/7/21,4.176,RON,0.239463602
29/7/21,4.13511,RON,0.241831535
1/8/21,4.140347,RON,0.24152565
3/8/21,4.142132,RON,0.241421567
7/8/21,4.177031,RON,0.239404496
12/8/21,4.178737,RON,0.239306757
13/8/21,4.161439,RON,0.240301492
21/8/21,4.218135,RON,0.237071597
31/8/21,4.175316,RON,0.23950283
3/9/21,4.159864,RON,0.240392474
10/9/21,4.18487,RON,0.238956049
20/9/21,4.219168,RON,0.237013553
28/9/21,4.234141,RON,0.236175413
5/10/21,4.259204,RON,0.234785655
12/10/21,4.292456,RON,0.232966861
18/10/21,4.261111,RON,0.23468058
27/10/21,4.265413,RON,0.234443886
3/11/21,4.25975,RON,0.234755561
7/11/21,4.281338,RON,0.233571841
10/11/21,4.310481,RON,0.231992671
16/11/21,4.370764,RON,0.228792952
22/11/21,4.402748,RON,0.227130874
23/11/21,4.398951,RON,0.227326924
29/11/21,4.383323,RON,0.22813742
1/12/21,4.370992,RON,0.228781018
6/12/21,4.386248,RON,0.227985285
14/12/21,4.394539,RON,0.227555154
17/12/21,4.404009,RON,0.227065839
21/12/21,4.381474,RON,0.228233695
25/12/21,4.372991,RON,0.228676437
26/12/21,4.377243,RON,0.228454303
27/12/21,4.36783,RON,0.228946639
6/1/22,4.373007,RON,0.2286756
8/1/22,4.350445,RON,0.229861543
11/1/22,4.347635,RON,0.230010109
16/1/22,4.322241,RON,0.231361463
19/1/22,4.36077,RON,0.229317299
20/1/22,4.369752,RON,0.228845939
23/1/22,4.357244,RON,0.229502869
25/1/22,4.373658,RON,0.228641563
4/2/22,4.318091,RON,0.231583818
8/2/22,4.329494,RON,0.230973874
9/2/22,4.328751,RON,0.231013519
14/2/22,4.37025,RON,0.228819862
18/2/22,4.366294,RON,0.22902718
21/2/22,4.370666,RON,0.228798082
25/2/22,4.388506,RON,0.227867981
6/3/22,4.532115,RON,0.220647534
8/3/22,4.538868,RON,0.220319251
11/3/22,4.534395,RON,0.220536588
21/3/22,4.485996,RON,0.222915937
26/3/22,4.504338,RON,0.222008206
3/4/22,4.478049,RON,0.223311536
10/4/22,4.541451,RON,0.220193942
15/4/22,4.56782,RON,0.218922812
21/4/22,4.559771,RON,0.219309259
26/4/22,4.643295,RON,0.215364305
29/4/22,4.689833,RON,0.213227209
1/5/22,4.69196,RON,0.213130547
5/5/20,74.710969,RUB,0.013384915
12/5/20,73.634719,RUB,0.01358055
22/5/20,71.403079,RUB,0.014004998
25/5/20,71.447374,RUB,0.013996316
30/5/20,70.150819,RUB,0.014255001
6/6/20,68.489999,RUB,0.014600672
12/6/20,69.741701,RUB,0.014338624
22/6/20,69.126776,RUB,0.014466174
30/6/20,71.1762,RUB,0.01404964
7/7/20,71.430189,RUB,0.013999683
16/7/20,71.5799,RUB,0.013970402
21/7/20,70.715379,RUB,0.014141196
31/7/20,74.389973,RUB,0.013442672
4/8/20,73.423095,RUB,0.013619693
13/8/20,72.896521,RUB,0.013718076
16/8/20,72.876193,RUB,0.013721902
21/8/20,74.820899,RUB,0.01336525
25/8/20,75.345,RUB,0.013272281
3/9/20,75.243429,RUB,0.013290197
